Résumé,Clé de ticket,Type de ticket,État,Priorité,Rapporteur,Durée(mn),Création,Description,Champs personnalisés (Action menée),Canal,Entreprise,Utilisateur,Objet principal,Champs personnalisés (Module)
Autres - Explication en ligne - Directeur Général,OBCS-2581,Assistance,Terminé,,Vivien DAKPOGAN,0.57,19/juin/24 10:36,Appel pour valider heure du RDV du Vendredi,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Autres,
Relance sur Requête en cours - Explication en ligne - Chef de Projet,OBCS-2580,Assistance,Terminé,,Vivien DAKPOGAN,8.47,19/juin/24 10:36,"Explication sur Bug en cours à traiter, points sur utilisation OBC",Explication en ligne,Appel Téléphonique,S-TEL,,Relance sur Requête en cours,
Autres - Explication en ligne - Directeur Administratif et Financier,OBCS-2569,Assistance,Terminé,,Vivien DAKPOGAN,1.07,19/juin/24 10:36,Pour prise de Rendez-vous le même jour,Explication en ligne,Appel Téléphonique,NOAH,,Autres,
Assistance - Explication en ligne - Data Analyst,OBCS-2567,Assistance,Terminé,,Vivien DAKPOGAN,0.12,19/juin/24 10:36,Interpellation pour n'avoir pas reçu le transfert du mail,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Assistance - Explication en ligne - Data Analyst,OBCS-2566,Assistance,Terminé,,Vivien DAKPOGAN,1.48,19/juin/24 10:36,Appel pour interpeller souci sur mail de bado.michel,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Relance sur Bug en cours - Explication en ligne - Chef de Projet,OBCS-2540,Assistance,Terminé,,Vivien DAKPOGAN,3.5,19/juin/24 10:35,"Appel pour relance sur Bug, impossibilité de rattacher un fichier dans Opportunité",Explication en ligne,Appel Téléphonique,S-TEL,,Relance sur Bug en cours,
Assistance - Explication en ligne - Directeur Général,OBCS-2539,Assistance,Terminé,,Vivien DAKPOGAN,10.56,19/juin/24 10:35,Appel pour mise au point + Revue des avancées,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Assistance - Explication en ligne - Chef de Projet,OBCS-2538,Assistance,Terminé,,Vivien DAKPOGAN,2.21,19/juin/24 10:35,Appel pour confirmer la validation du paiement du dernier Rapport de Fin de Mission,Explication en ligne,Appel Téléphonique,IBF,,Assistance,
Assistance - Explication en ligne - Data Analyst,OBCS-2537,Assistance,Terminé,,Vivien DAKPOGAN,8.7,19/juin/24 10:35,"Point récap sur l'échange que j'ai eu avec le DG, Explication Opération à valider vs Suivi Workflow",Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Assistance - Explication en ligne - Chef de Projet,OBCS-2534,Assistance,Terminé,,Vivien DAKPOGAN,1.51,19/juin/24 10:35,Interpellation sur les points de blocage lié au projet,Explication en ligne,Appel Téléphonique,M YAKICE,,Assistance,
Relance sur Requête en cours - Explication en ligne - Directeur Général,OBCS-2533,Assistance,Terminé,,Vivien DAKPOGAN,1.5,19/juin/24 10:35,Appel pour rassurer Chaker que son point est toujours en traitement,Explication en ligne,Appel Téléphonique,IPT,,Relance sur Requête en cours,
Assistance - Explication en ligne - Data Analyst,OBCS-2508,Assistance,Terminé,,Vivien DAKPOGAN,13.32,19/juin/24 10:35,Paramétrages Pointage Permanent,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Autres - Explication en ligne - Directeur Administratif et Financier,OBCS-2507,Assistance,Terminé,,Vivien DAKPOGAN,1.28,19/juin/24 10:35,Appel pour reprogrammation RDV après ajournement,Explication en ligne,Appel Téléphonique,MYKA,,Autres,
Assistance - Explication en ligne - Directeur Administratif et Financier,OBCS-2506,Assistance,Terminé,,Vivien DAKPOGAN,2.38,19/juin/24 10:35,Possibilité de faire une recherche par montant pour le Journal général,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Assistance - Séance Google Meet/Zoom - Responsable Projet,OBCS-2505,Assistance,Terminé,,Vivien DAKPOGAN,60.3,19/juin/24 10:35,Revue des Paramétrages Projets,Séance Google Meet/Zoom,"Online (Google Meet, Teams...)",ROCFED,,Assistance,
Assistance - Explication en ligne - Responsable Projet,OBCS-2504,Assistance,Terminé,,Vivien DAKPOGAN,0.16,19/juin/24 10:35,Appel pour demande de connexion,Explication en ligne,Appel Téléphonique,ROCFED,,Assistance,
Autres - Explication en ligne - Responsable Projet,OBCS-2503,Assistance,Terminé,,Vivien DAKPOGAN,0.16,19/juin/24 10:35,Appel pour confirmer séance à 15H30,Explication en ligne,Appel Téléphonique,ROCFED,,Autres,
Autres - Explication en ligne - Responsable Projet,OBCS-2502,Assistance,Terminé,,Vivien DAKPOGAN,0.28,19/juin/24 10:35,Appel pour proposer séance après ajournement la veille,Explication en ligne,Appel Téléphonique,ROCFED,,Autres,
Relance sur Bug en cours - Explication en ligne - Data Analyst,OBCS-2485,Assistance,Terminé,,Vivien DAKPOGAN,2.35,19/juin/24 10:34,Appel pour signaler Bug sur Eléments de Check List,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Relance sur Bug en cours,
Assistance - Explication en ligne - Directeur Administratif et Financier,OBCS-2475,Assistance,Terminé,,Vivien DAKPOGAN,1.14,19/juin/24 10:34,Demande possibilité de pouvoir créer son propre plan comptable non SYSCOHADA,Explication en ligne,Appel Téléphonique,EJARA,,Assistance,
Assistance - Explication en ligne - Data Analyst,OBCS-2474,Assistance,Terminé,,Vivien DAKPOGAN,1.47,19/juin/24 10:34,Appel pour Intégration Bouton Export Pointage Permanents,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Relance sur Bug en cours - Explication en ligne - Data Analyst,OBCS-2473,Assistance,Terminé,,Vivien DAKPOGAN,1.03,19/juin/24 10:34,Rappel après appel manqué,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Relance sur Bug en cours,
Relance sur Bug en cours - Explication en ligne - Data Analyst,OBCS-2472,Assistance,Terminé,,Vivien DAKPOGAN,0.23,19/juin/24 10:34,Appel pour confirmation d'envoie capture erreur par mail,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Relance sur Bug en cours,
Autres - Explication en ligne - Assistant(e) de direction,OBCS-2457,Assistance,Terminé,,Vivien DAKPOGAN,2.1,19/juin/24 10:34,Pour Prise de RDV Séance de travail,Explication en ligne,Appel Téléphonique,CEMT,,Autres,
Assistance - Explication en ligne - Chef de Projet,OBCS-2436,Assistance,Terminé,,Vivien DAKPOGAN,1.45,19/juin/24 10:34,Point Paiement programmé vs exécution de paiment,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Assistance - Explication en ligne - Directeur Général,OBCS-2434,Assistance,Terminé,,Vivien DAKPOGAN,6.53,19/juin/24 10:34,Appel pour comprendre le fonctionnement de Rocfed Agri 2.0,Explication en ligne,Appel Téléphonique,ROCFED,,Assistance,
Autres - Autres (Précisez dans la description) - Gestionnaire de Stock,OBCS-2429,Assistance,Terminé,,Vivien DAKPOGAN,0.25,19/juin/24 10:03,Appel pour confirmer présence en ligne,Autres (Précisez dans la description),Appel Téléphonique,ROCFED,,Autres,
Autres - Autres (Précisez dans la description) - Gestionnaire de Stock,OBCS-2428,Assistance,Terminé,,Vivien DAKPOGAN,0.25,19/juin/24 10:03,Appel pour demander de se connecter pour la séance,Autres (Précisez dans la description),Appel Téléphonique,ROCFED,,Autres,
Assistance - Explication en ligne - Chef de Projet,OBCS-2414,Assistance,Terminé,,Vivien DAKPOGAN,5.04,19/juin/24 10:03,Pour avoir des détails sur frais d'approche,Explication en ligne,Appel Téléphonique,S-TEL,,Assistance,
Assistance - Explication en ligne - Directeur des Ressources Humaines,OBCS-2413,Assistance,Terminé,,Vivien DAKPOGAN,2.54,19/juin/24 10:03,Point des éléments pris en compte pour la valorisation salaire catégoriel,Explication en ligne,Appel Téléphonique,HC CAPITAL PROPERTIES,,Assistance,
Autres - Explication en ligne - Gestionnaire de Stock,OBCS-2412,Assistance,Terminé,,Vivien DAKPOGAN,0.39,19/juin/24 10:03,Confirmation séance de travail en ligne,Explication en ligne,Appel Téléphonique,ROCFED,,Autres,
Autres - Explication en ligne - Data Analyst,OBCS-2411,Assistance,Terminé,,Vivien DAKPOGAN,0.39,19/juin/24 10:02,"Préparation RDV DG, Planification séance de travail avec DG",Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Autres,
Assistance - Explication en ligne - Directeur des Ressources Humaines,OBCS-2387,Assistance,Terminé,,Vivien DAKPOGAN,3.45,19/juin/24 10:02,Revue des salaires catégoriels à 11% + mise au point,Explication en ligne,Appel Téléphonique,HC CAPITAL PROPERTIES,,Assistance,
Assistance - Explication en ligne - Directeur des Ressources Humaines,OBCS-2386,Assistance,Terminé,,Vivien DAKPOGAN,0.51,19/juin/24 10:02,"Revue de la paie, validation paie Janvier à Juin 2023",Explication en ligne,Appel Téléphonique,HC CAPITAL PROPERTIES,,Assistance,
Assistance - Explication en ligne - Directeur des Ressources Humaines,OBCS-2385,Assistance,Terminé,,Vivien DAKPOGAN,0.08,19/juin/24 10:02,"Traitement salaires, points à éclaircir",Explication en ligne,Appel Téléphonique,HC CAPITAL PROPERTIES,,Assistance,
Assistance - Explication en ligne - Directeur des Ressources Humaines,OBCS-2384,Assistance,Terminé,,Vivien DAKPOGAN,3.04,19/juin/24 10:02,"Revue des points, salaires non corrects",Explication en ligne,Appel Téléphonique,HC CAPITAL PROPERTIES,,Assistance,
Autres - Explication en ligne - Data Analyst,OBCS-2383,Assistance,Terminé,,Vivien DAKPOGAN,1.22,19/juin/24 10:02,Planification RDV Vendredi avec le DG,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Autres,
Assistance - Explication en ligne - Directeur des Ressources Humaines,OBCS-2380,Assistance,Terminé,,Vivien DAKPOGAN,0.52,19/juin/24 10:02,Appel pour avoir des détails liés à un salarié,Explication en ligne,Appel Téléphonique,HC CAPITAL PROPERTIES,,Assistance,
Assistance - Explication en ligne - Directeur des Ressources Humaines,OBCS-2379,Assistance,Terminé,,Vivien DAKPOGAN,0.2,19/juin/24 10:02,Appel vous avoir des détails sur la situation matrimoniale d'un salarié,Explication en ligne,Appel Téléphonique,HC CAPITAL PROPERTIES,,Assistance,
Assistance - Explication en ligne - Directeur Administratif et Financier,OBCS-2373,Assistance,Terminé,,Vivien DAKPOGAN,2,19/juin/24 10:02,Appel pour point Manuel de procédure interne vs OBC,Explication en ligne,Appel Téléphonique,NOAH,,Assistance,
Assistance - Explication en ligne - Chef de Projet,OBCS-2368,Assistance,Terminé,,Vivien DAKPOGAN,0.43,19/juin/24 10:02,Opération de caisse saisie tournant en boucle après enregistrement,Explication en ligne,Appel Téléphonique,S-TEL,,Assistance,
Assistance - Explication en ligne - Directeur des Ressources Humaines,OBCS-2367,Assistance,Terminé,,Vivien DAKPOGAN,0.4,19/juin/24 10:02,Appel pour état niveau d'avancement des mises à jour,Explication en ligne,Appel Téléphonique,HC CAPITAL PROPERTIES,,Assistance,
Assistance - Explication en ligne - Gestionnaire de Stock,OBCS-2366,Assistance,Terminé,,Vivien DAKPOGAN,0.27,19/juin/24 10:02,"Appel pour confirmer envoi de documents, classification Articles en famille et sous famille",Explication en ligne,Appel Téléphonique,ROCFED,,Assistance,
Assistance - Explication en ligne - Data Analyst,OBCS-2365,Assistance,Terminé,,Vivien DAKPOGAN,1.08,19/juin/24 10:02,Retour sur résolution points,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Assistance - Explication en ligne - Data Analyst,OBCS-2364,Assistance,Terminé,,Vivien DAKPOGAN,1.34,19/juin/24 10:02,Assistance sur données Bon de commande ne se deverssant pas,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Autres - Autres (Précisez dans la description) - Directeur des Ressources Humaines,OBCS-2358,Assistance,Terminé,,Vivien DAKPOGAN,0.42,19/juin/24 10:02,Décalage de RDV pour 10H,Autres (Précisez dans la description),Appel Téléphonique,HC CAPITAL PROPERTIES,,Autres,
Autres - Explication en ligne - Chef de Projet,OBCS-2351,Assistance,Terminé,,Vivien DAKPOGAN,1.06,19/juin/24 10:02,Pour validation prise de Rendez-vous avec DCm et mise en copie de la DAF dans le mail,Explication en ligne,Appel Téléphonique,EGBV,,Autres,
Assistance - Explication en ligne - Directeur des Ressources Humaines,OBCS-2350,Assistance,Terminé,,Vivien DAKPOGAN,4.4,19/juin/24 10:02,Process pour qu'un Poste apparaisse dans Service Expression de besoin,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Autres - Explication en ligne - Directeur des Ressources Humaines,OBCS-2349,Assistance,Terminé,,Vivien DAKPOGAN,0.49,19/juin/24 10:02,Prise de rendez-vous pour Jeudi 9H,Explication en ligne,Appel Téléphonique,HC CAPITAL PROPERTIES,,Autres,
Autres - Explication en ligne - Assistant(e) de direction,OBCS-2341,Assistance,Terminé,,Vivien DAKPOGAN,0.55,19/juin/24 10:02,Appel pour mise en relation avec le Comptable du cabinet,Explication en ligne,Appel Téléphonique,M YAKICE,,Autres,
Autres - Explication en ligne - Directeur Général,OBCS-2334,Assistance,Terminé,,Vivien DAKPOGAN,1.42,19/juin/24 10:02,Appel pour avoir un rendez-vous,Explication en ligne,Appel Téléphonique,JOEL K PROPERTIES,,Autres,
Assistance - Explication en ligne - Gestionnaire de Stock,OBCS-2329,Assistance,Terminé,,Vivien DAKPOGAN,3.14,19/juin/24 10:01,Appel pour demande de catégorisation Sous-famille stocks,Explication en ligne,Appel Téléphonique,ROCFED,,Assistance,
Assistance - Autres (Précisez dans la description) - Data Analyst,OBCS-2328,Assistance,Terminé,,Vivien DAKPOGAN,1.23,19/juin/24 10:01,Amélioration Workflow Process Achats - Echange sur Amélioration Workflow process Achats,Autres (Précisez dans la description),Appel Téléphonique,KORI TRANSPORT,,Assistance,
Assistance - Explication en ligne - Directeur Général,OBCS-2327,Assistance,Terminé,,Vivien DAKPOGAN,1.57,19/juin/24 10:01,Appel pour plainte du faite d'avoir enregistrer des facture mais qui apparaissent toujours en créance,Explication en ligne,Appel Téléphonique,JOEL K PROPERTIES,,Assistance,
Assistance - Explication en ligne - Data Analyst,OBCS-2323,Assistance,Terminé,,Vivien DAKPOGAN,2.55,19/juin/24 10:01,Appel pour confirmation du traitement du point lié au rapport des stocks,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Autres - Explication en ligne - Chef de Projet,OBCS-2315,Assistance,Terminé,,Vivien DAKPOGAN,2.06,19/juin/24 10:01,Pour planifier séance de travail et perspectives de la semaine,Explication en ligne,Appel WhatsApp,SERTEM,,Autres,
Assistance - Revue des Accès/Workflows - Gestionnaire de Stock,OBCS-2314,Assistance,Terminé,,Vivien DAKPOGAN,1.05,19/juin/24 10:01,Revue des accès stocks de Oumar Traoré,Revue des Accès/Workflows,Appel WhatsApp,SERTEM,,Assistance,
Assistance - Explication en ligne - Directeur Général,OBCS-2313,Assistance,Terminé,,Vivien DAKPOGAN,5.37,19/juin/24 10:01,Appel pour explication situation comptable,Explication en ligne,Appel WhatsApp,ROCFED,,Assistance,
Assistance - Explication en ligne - Directeur Général,OBCS-2312,Assistance,Terminé,,Vivien DAKPOGAN,1.23,19/juin/24 10:01,Appel du DG pour explication/proposition de comptable,Explication en ligne,Appel WhatsApp,ROCFED,,Assistance,
Autres - Explication en ligne - Chef de Projet,OBCS-2311,Assistance,Terminé,,Vivien DAKPOGAN,1.01,19/juin/24 10:01,Retour favorable au client après échange avec le Boss,Explication en ligne,Appel Téléphonique,IBF,,Autres,
Autres - Explication en ligne - Chef de Projet,OBCS-2310,Assistance,Terminé,,Vivien DAKPOGAN,4.32,19/juin/24 10:01,Appel pour échange sur renouvellement IBF lié à la mission,Explication en ligne,Appel Téléphonique,IBF,,Autres,
Assistance - Explication en ligne - Directeur Général,OBCS-2299,Assistance,Terminé,,Vivien DAKPOGAN,2.29,19/juin/24 10:01,Appel pour une séance de travail semaine prochaine,Explication en ligne,Appel Téléphonique,CEMT,,Assistance,
Assistance - Explication en ligne - Data Analyst,OBCS-2297,Assistance,Terminé,,Vivien DAKPOGAN,0.52,19/juin/24 10:01,Revoir le Workflow de caisse,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Autres - Autres (Précisez dans la description) - Chef de Projet,OBCS-2295,Assistance,Terminé,,Vivien DAKPOGAN,0.38,19/juin/24 10:01,Retour sur résolution de bugs - Retour sur résolution bug affichage Bon de commande + Ordre de Mission,Autres (Précisez dans la description),Appel Téléphonique,S-TEL,,Autres,
Relance sur Bug en cours - Explication en ligne - Chef de Projet,OBCS-2289,Assistance,Terminé,,Vivien DAKPOGAN,1.39,19/juin/24 10:01,Retour sur bug + Suivi tests en ligne,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Relance sur Bug en cours,
Relance sur Bug en cours - Autres (Précisez dans la description) - Chef de Projet,OBCS-2288,Assistance,Terminé,,Vivien DAKPOGAN,1.16,19/juin/24 10:01,Revue + Relance IT - Relance sur Bug non résolu après tests,Autres (Précisez dans la description),Appel Téléphonique,KORI TRANSPORT,,Relance sur Bug en cours,
Relance sur Requête en cours - Autres (Précisez dans la description) - Chef de Projet,OBCS-2287,Assistance,Terminé,,Vivien DAKPOGAN,1.21,19/juin/24 10:01,Revue + Relance IT - Relance sur Bug non résolu après tests,Autres (Précisez dans la description),Appel Téléphonique,KORI TRANSPORT,,Relance sur Requête en cours,
